SOC (%),Voltage (V),Current (A),Battery Temp (°C),Ambient Temp (°C),Charging Duration (min),Degradation Rate (%),Efficiency (%),Charging Cycles,Optimal Charging Duration Class
59.2039251408952,4.10906921173065,58.9184395608381,27.9522475710574,32.0114905603023,53.4442527118104,8.81149636158183,98.2377007276836,776,1
26.6369009972974,3.51488858759527,17.35528111721,25.2855252631728,19.0305675601263,71.9312692642303,8.59039375170937,98.2819212496581,918,1
97.2626164988103,4.11229117087894,51.2470577375791,24.106658774136,33.6886607750688,39.7555905678478,9.3814296443013,98.1237140711398,370,0
79.7619541025003,3.87025599381905,53.6226658417042,29.6607939511778,28.7817530749646,100.517439736038,13.8475907140204,97.2304818571959,619,2
94.554904740777,4.15734738895903,24.9197086146948,25.3706751213521,31.4654642536006,38.5776954698708,9.21108694892903,98.1577826102142,649,0
90.5344615384884,4.05914826504157,95.1128332300254,25.749233297945,26.1238138526002,28.4966289889466,8.18890382423389,98.3622192351532,213,0
63.8109980929977,4.19855387737334,86.4977834332596,33.1351212694911,30.5903340284813,63.6246026357157,10.1493561877674,97.9701287624465,438,1
92.9686811520805,3.7454982708162,70.2120103596197,39.3707466339978,15.3240079467893,85.8307439506062,13.7695333851878,97.2460933229625,667,2
17.9643251846728,4.03703180225179,51.6066004900546,32.0727440111875,31.3676084955907,63.7716824933541,7.81616033423919,98.4367679331522,458,1
27.6384576177231,3.78135163952647,47.0588987426058,21.5395893412993,15.8027771817073,47.6754131951309,6.43185344754536,98.7136293104909,749,1
14.0704560019484,3.83591293421274,68.5876120435859,21.5116722770813,32.7982675272573,75.8171183890441,8.0971996130385,98.3805600773923,713,1
39.2797297686938,3.93925382425286,59.0888682466215,39.0284644169113,34.8392549447729,54.70023354122,8.47376250438192,98.3052474991236,433,1
44.9809560720534,4.11157397993044,15.6045795293697,25.9458158061467,20.8813492435356,113.286769012663,12.9869026782986,97.4026194643403,788,2
34.4214128596506,4.18885842843951,56.1252383893299,21.8413397216495,19.2063711257159,112.264513960357,12.1685137924281,97.5662972415144,268,2
84.5863758236736,4.03779138970516,82.5763255509556,31.9808917430076,30.3072672771608,70.2371819972096,11.6814618781015,97.6637076243797,438,1
42.107799402423,3.79243674751713,51.3315889837262,32.4729755658053,20.0605268184051,52.7883994018259,8.1280720318969,98.3743855936206,897,1
35.2841058718643,3.79494990159395,14.6760919798842,32.9700964023738,32.3112476634441,93.7132413956639,11.2221468966839,97.7555706206632,360,2
58.8426474842424,4.01630761111222,80.765037944563,25.3480405571508,17.0568518431495,23.6712943483067,6.18214226442855,98.7635715471143,986,0
22.6831802477286,3.66714400203781,28.1227403922377,20.3022136842895,17.5191039275872,67.4769006043651,7.77234474696467,98.4455310506071,834,1
82.1977282678636,3.57733187919198,33.2758751399235,39.3003073890894,34.5830311020123,53.6323394270334,10.5442634017671,97.8911473196466,298,1
16.7095579311794,3.74823551034854,24.8235718089066,25.017860913822,28.4767779654001,112.053588510255,11.4241699847714,97.7151660030457,310,2
98.8198242940466,3.70106729415786,39.7193558384348,33.5205257610509,31.9377444885791,21.2003027272683,8.3837093966939,98.3232581206612,386,0
79.5020292366992,3.70741568431919,78.1076355119772,34.1325973975742,21.4865875470304,75.2814875718349,11.9551886293666,97.6089622741267,791,1
27.8844113380755,3.66352542573494,56.7447273553544,32.2001483415897,28.5296749904121,94.0663581066626,10.8430911595385,97.8313817680923,861,2
10.4969905411242,3.52946523274545,28.4393146735641,26.258147884273,26.8848365461719,68.5017987524041,7.54624015063687,98.4907519698726,842,1
83.3915285609351,3.51251175431339,89.0047070336837,25.4219250752813,27.0630024024589,28.5403030162722,7.81903126650017,98.4361937467,571,0
73.6171609462855,4.19140567281522,89.1623669456376,31.9533656540541,28.6506491907544,117.24613900279,15.0490379135828,96.9901924172834,581,2
75.6106451236889,3.7994411936151,88.3520582541406,37.3219126722338,26.507183462582,71.8010431376098,11.6300481512636,97.6739903697473,122,1
79.4143312017351,3.76902865301178,31.4916590243385,38.9346745784679,23.5812473860533,81.4186244319011,12.7023356583352,97.459532868333,659,2
16.6640186560681,3.97575309788515,50.6115409762889,22.1181160880751,20.5184538876109,43.6609782707507,5.57752159310306,98.8844956813794,208,1
42.2619155689845,3.65277772150554,98.6490690526788,23.0965722519544,30.371626618264,68.3498085106804,8.96374176693698,98.2072516466126,395,1
20.4282153572617,4.16497282876516,79.4811228678991,38.8947251756616,19.5254486000637,62.9149491958322,8.20905945963218,98.3581881080736,105,1
87.6793083288034,4.05044151009089,12.4450679103004,34.7307045666958,28.8470861230883,27.4895842001984,8.41129932812483,98.317740134375,649,0
66.0968314144802,3.56258770161858,15.8684132134443,37.6598764965955,19.6666564529865,30.6160353547467,7.73917167511601,98.4521656649768,780,0
39.7808222367384,3.79230654304945,51.75382391311,24.0526526827069,27.5066033990891,103.747251961877,11.8372780761287,97.6325443847743,967,2
15.7202515257421,4.11538281529352,91.8298185275404,31.751717422188,29.9415653425806,43.981995220659,6.03876471578476,98.792247056843,894,1
37.9884089544096,4.16131241560399,58.4831618157443,34.0227918883495,19.3742777781308,39.495827149863,6.89187897129321,98.6216242057414,302,0
39.2664989824072,3.82718105787491,54.8031257230861,33.6022377089395,16.1988660172262,70.4911451250139,9.5176989283185,98.0964602143363,424,1
75.6645560504258,3.9293879724475,19.4926329960968,28.163033817334,17.6194748598835,96.8747131362513,13.2642722547423,97.3471455490516,924,2
67.3801724219692,3.61692376226445,69.1102094251865,20.3078978338262,27.1199393454205,26.1946518578988,6.56729116761467,98.6865417664771,884,0
89.8491468318694,4.19381803829588,83.9892844540203,31.6585211360853,31.9889281245147,77.6807919638256,12.5487827287165,97.4902434542567,343,1
52.4993432645754,3.66217019096841,44.2378006756806,25.0620307835922,15.8999364247085,31.9210442840573,6.53815572607983,98.692368854784,426,0
20.7634821344471,4.15991224189459,79.8050665832795,29.0050849228578,29.6830251808329,23.6461050825618,4.4589371097454,99.1082125780509,146,0
74.1920308500696,3.95475265429466,96.802898851073,39.1516203016763,21.826372919001,25.2743952162217,7.77338215893911,98.4453235682122,860,0
78.4706543755208,3.9254157564152,28.338981321492,27.9807063528487,24.5705673983905,103.416410820844,13.9406022714888,97.2118795457022,690,2
60.5149477812547,3.85888195771156,57.0996668075267,36.7960321332885,33.5771909969113,31.7972483628062,7.51531969262767,98.4969360614745,721,0
79.3870461959105,3.66146886820243,35.8424162276118,23.770812114985,21.6394300947169,24.5151364412292,7.20082095231387,98.5598358095372,112,0
54.4416036727952,3.62356962240386,81.3568977130455,33.4492099605006,24.3067386787897,63.7899887142912,9.71037307452239,98.0579253850955,479,1
57.0459546443795,3.65434034634912,61.9834029293042,39.5401390887789,15.2736482952136,104.399347194202,13.5292502861748,97.2941499427651,464,2
48.4786916522695,3.63050678350098,67.1124175795273,22.0378620174587,16.6319744000968,46.2408376489302,7.37923082089726,98.5241538358205,701,1
12.2877214069686,4.04570913149673,81.8122743654305,20.1663988445438,20.1718318226957,62.1712617525916,6.80364449195826,98.6392711016083,441,1
19.7102284293974,3.74508768141671,45.6373425396209,28.6716558526523,15.5570448164215,23.9922532563751,4.41844865213375,99.1163102695733,959,0
12.8286267118061,3.54048987359438,92.3581061566339,21.8525096610273,27.627506520965,64.9078514134876,7.1430444364323,98.5713911127136,891,1
67.2769370137402,4.17837184109857,57.9725980521526,34.9676869935246,23.5279671360324,77.7613080637134,11.5923402056727,97.6815319588655,320,1
38.2920382968694,4.1186501194744,24.2159340551813,38.2909732769712,25.9629040545604,77.0907053752145,10.2533760266266,97.9493247946747,172,1
55.7713622048233,4.14942659823665,72.6309206351922,28.6804194541752,18.4929437179266,53.2426692174365,8.65947818440296,98.2681043631194,845,1
91.6809826533484,4.19643547585251,81.3935215394429,25.1742328431088,20.9186405887323,51.5533180663136,10.1388706136823,97.9722258772635,871,1
32.4363006233987,3.62172667445364,38.5085509360774,28.6880663801322,28.2764894970545,30.6623618936598,5.6114151746482,98.8777169650704,724,0
46.9344630732067,3.77736941323186,87.1461331298878,34.468956357,34.306054472608,56.6798320646268,8.79349031022924,98.2413019379542,145,1
77.9996024688744,4.03076693299286,91.552892928919,20.1810832316074,16.0083354720442,29.9494668872965,7.4048231922988,98.5190353615402,603,0
30.591834894246,3.98721443263766,34.9214038640028,31.7890797896939,32.8076864171053,96.6595944712052,11.1740119401308,97.7651976119738,373,2
16.9281918845914,3.6077271344379,98.51693254437,32.2658336977476,26.5376240262242,116.627429774819,12.1786537603518,97.5642692479296,654,2
36.0776307622391,4.07108318749343,22.6640375243883,32.7537649379187,26.2783913351125,117.007445666671,13.1921902572305,97.3615619485539,307,2
24.5099158528604,3.65710840028566,28.1814101562241,24.8404415996175,25.0055707041552,106.507109937539,11.3431103674188,97.7313779265162,960,2
93.6727887108316,3.65667233037584,26.5802355314224,34.2810544675625,16.3878817180837,80.0792149339619,13.0709600700832,97.3858079859834,714,2
82.7308341607975,3.87588209602539,90.4590739007083,21.8278297266355,16.7975370347232,90.086569724388,12.7351473380707,97.4529705323859,223,2
67.0063380859381,3.91505795438919,68.8863297092466,23.985406729336,27.0182401131817,48.5205802680414,8.59296892976716,98.2814062140466,109,1
88.4314531168946,3.90606034548647,23.6893854900046,37.5494009330896,21.8191714287112,83.0770420172621,13.2221295372711,97.3555740925458,428,2
82.3304869209203,3.56404078617843,49.6291076531514,34.7744630145313,33.3453613315536,65.5649549439877,11.3189937421049,97.736201251579,286,1
26.7913052997432,4.11422260384127,65.3768222562822,20.2749110802269,23.1318107471894,68.2017339776933,8.03678865047294,98.3926422699054,642,1
90.330309864098,3.68592002981209,17.5117676490445,24.967525207396,17.8656291740528,95.7776560375158,13.7463630900344,97.2507273819931,767,2
58.5408017724086,3.59066044489796,89.4174731566605,24.2881296598633,29.2943766700407,48.1918355597252,8.15743286825736,98.3685134263485,159,1
82.6696139647656,4.12212365590828,82.3243181897382,25.4161265607395,20.8670684288202,51.803961169452,9.72128379039625,98.0557432419208,860,1
90.6482169931144,4.16895604876083,55.4686096218974,24.9511954055977,25.5094061471179,112.464179112864,15.1519855460076,96.9696028907985,998,2
38.6203127474677,4.10348933208582,97.0413953733253,21.2505259148569,28.9566557101034,25.6224294850972,5.12874439020767,98.9742511219585,985,0
19.9046732074909,4.06666125230742,47.598488134759,29.1788103319364,33.0052822240414,68.563429841334,8.16779333041587,98.3664413339168,881,1
30.5141646287748,3.95866938644732,98.5699287132848,34.6546694957233,30.8438238960335,111.280080040786,12.5317817096238,97.4936436580753,541,2
48.4397009763631,3.8856001594264,70.1127998923264,32.1346344943487,28.5272213574545,81.0363007818157,10.7817418386869,97.8436516322626,316,2
83.6213289330244,3.56089073193799,67.1204145928547,33.4574333719616,28.5926636479029,74.6407074212132,12.0739970670171,97.5852005865966,101,1
87.4657524930709,3.78591724914949,24.9359405766207,21.6229835707248,33.9184928806417,44.9744179229355,9.20230496343441,98.1595390073131,635,1
10.6256917478072,3.76088196190862,89.373498247418,39.0298142035357,20.9164819499307,54.3275489064448,7.01007103977088,98.5979857920458,817,1
55.9672572319809,3.68182764863223,48.4740719128554,36.7698366768605,15.0222418839237,105.204841580469,13.4039248271478,97.3192150345704,931,2
47.5669902833901,4.00639407958201,24.6010065204231,36.1018063699133,20.439091187964,75.9218131768458,10.5102575974023,97.8979484805195,810,1
29.9897029423657,3.84711301455514,11.1346767978183,36.4596761008354,19.3578275925349,71.474219375678,9.27865390013322,98.1442692199733,455,1
20.7878830600315,3.55673235113535,60.3780115274544,38.6542101626552,28.23669170228,29.9579713540029,5.46860227396791,98.9062795452064,725,0
40.3853654263265,3.65412824136487,57.4659659910409,30.885079322274,27.6742319953106,21.6028156455123,5.36375687455605,98.9272486250888,891,0
94.8618733521267,3.97828113456172,74.7418260132243,24.0056403573525,26.8692276540945,116.368518868705,15.640752257866,96.8718495484268,766,2
39.088263881868,3.55329160164321,90.1232247716022,32.3356721570508,15.3248688641891,57.6986167286842,8.37941486266962,98.3241170274661,264,1
56.691155956903,4.09584483983414,17.1465926178727,34.8576298733588,29.5755610890129,80.3213062099504,11.2708814756756,97.7458237048649,833,2
73.271706300566,3.84660256890978,75.8346841306326,34.7583478670805,21.4706082497098,27.9715073187285,7.7324616516097,98.4535076696781,190,0
42.7266642141365,3.83641060412865,26.8670749687824,30.4289804833376,28.3011197801326,88.3114285723046,11.0170679492324,97.7965864101535,266,2
97.4603874448865,3.91468544926166,87.2359347841448,21.3691743866716,26.1315685700431,113.256670870596,15.3795339974609,96.9240932005078,306,2
96.62025654479,4.07727667614761,83.7157162475491,27.4222587686026,21.8546185085581,77.566525299742,12.6660028739815,97.4667994252037,381,1
32.6604066242828,3.74346644553154,58.671437948699,38.4153321692671,17.6915253420822,32.6115322375411,6.27141462613925,98.7457170747721,164,0
54.7523655303147,3.97461130679134,73.921851876098,31.6889781951485,16.8883779532096,78.1721527473477,10.8364132485521,97.8327173502896,987,1
37.0790478835093,3.89601237479705,38.2915101865373,30.7666388651143,31.6303666622445,96.6347213104652,11.4451777799699,97.710964444006,615,2
35.6356444939721,3.68691978911859,52.4051109039533,25.3770702876439,33.3679508416312,60.6416536574019,8.10410687719762,98.3791786245605,256,1
13.319825261908,4.11504099044861,83.9473207939425,27.3689783983316,27.995760935286,107.983774794147,11.0330880825242,97.7933823834952,860,2
64.8607900581907,4.05819821512485,51.3338677455893,37.9069217830634,17.0686822972097,84.8682953357364,12.2107435367074,97.5578512926585,868,2
55.2411120905975,3.9609162842609,42.2018438792898,33.3292609505367,23.0405443377648,109.92489182892,13.5889263044667,97.2822147391067,846,2
14.633087612499,4.09540721036597,54.479120252527,35.7477405350467,29.5787840021031,82.3505311247337,9.38158566777176,98.1236828664457,405,2
35.078181781295,4.10710594067186,84.5424327193497,29.0869084613531,30.5964176802014,33.1287972004824,5.96898761217261,98.8062024775655,977,0
91.7439297369988,3.99585408370052,40.1687242633786,32.6049443891232,17.3643724458218,50.9691711105189,10.4648746321827,97.9070250735635,494,1
31.5605701600275,4.08590932985457,25.6385433822169,24.9676721748641,15.0006143769076,40.1794948252457,6.17470335218172,98.7650593295637,173,1
23.0405384882101,3.9882300231685,74.0812618297703,34.1092166056697,29.2427409176121,110.882649771686,12.0977085690012,97.5804582861998,286,2
54.0507484249807,3.97609854023221,84.3380391437274,28.5520266740667,22.1319235197241,96.0400067287483,12.1334726490147,97.5733054701971,673,2
98.7085408699541,3.93302796475063,19.057373067118,28.8509102962949,20.0896266323652,87.6398368910006,13.6812922992292,97.2637415401542,436,2
31.784974436035,4.02690164769035,31.588670148035,32.9864464915376,15.2579493957905,50.0966319631622,7.41329037664215,98.5173419246716,775,1
70.4921992665291,3.61102357370515,22.7774790784894,38.7256124293785,25.80598813523,38.4044772050213,8.66126368521383,98.2677472629572,667,0
78.5457653795846,4.11660953143925,41.314727042395,21.2801269321724,32.0230147085196,95.6451087988912,12.9617203488288,97.4076559302342,722,2
31.387378959316,4.11029046942166,50.5315881014871,36.4948647469402,34.1526329254518,67.415794587908,9.01209506763847,98.1975809864723,829,1
75.5394713750674,3.52047309812419,77.3943703266976,25.8476622082439,26.3148990122658,42.5789552150629,8.61760294708747,98.2764794105825,339,1
43.1004819447328,4.07807172539533,68.6032826393507,28.8783890901276,25.2892265547979,81.6621978165275,10.4041267031203,97.9191746593759,632,2
66.9075247534222,3.59020890723141,65.8835710730588,20.4382665755002,16.7011277097848,24.0333852138452,6.37007166759988,98.72598566648,240,0
67.0176739684805,3.7345831979814,41.7137451948689,26.0209215566863,25.977456030852,52.6170254128254,9.03668189399379,98.1926636212013,364,1
58.2197215667283,4.02045577940413,85.7302797776284,30.0526248526026,22.5995815793079,66.8556994591135,9.984925609226,98.0030148781548,238,1
18.1260793048968,3.61253192723382,52.4158450658348,21.1235215469488,27.1427056176715,34.7958334109406,4.86213282683733,99.0275734346325,558,0
85.1772246030314,4.07257691688334,98.1194444213639,29.8219145876633,22.7745269575309,118.465447759084,15.6220776061251,96.875584478775,169,2
38.8702058474562,4.08249392457042,67.0727924466163,38.5422125771685,19.8059824690073,40.9097364589614,7.27976562614469,98.5440468747711,484,1
26.7866659359869,3.85522741363259,21.3638267408052,22.1078643621561,16.8993055045675,33.0353130043266,5.1976692652677,98.9604661469465,729,0
13.6697627399288,3.50447011020178,70.8559805867891,35.2888145615101,21.2983688917779,40.3534873886896,5.81071948079608,98.8378561038408,297,1
63.1803648869418,3.70092669322244,39.2593613888529,28.1934210675199,16.932896685755,96.9061133159724,12.6441987407208,97.4711602518559,304,2
70.9807925658054,3.93184884286302,71.7694477017488,33.1034742904868,18.5379390164797,62.5505659271843,10.4167605034133,97.9166478993173,825,1
11.4929046035071,4.1868303246192,16.2677033346165,25.2047319597046,34.7467231715909,76.5415939752538,8.21334799276507,98.357330401447,667,1
56.0883752469353,3.94226946891167,25.7393293458363,23.1898452508272,23.8820711381324,22.1009156986361,5.80565399977446,98.8388692000451,898,0
30.3846197678144,3.68186250674491,87.0163533015208,23.2092522854245,25.6374353301003,23.4431308573315,4.6332878407729,99.0733424318454,904,0
68.0655511368505,3.94380399216973,30.4461601321163,21.4098389128629,32.4723705747443,64.5825549827016,9.85564908437747,98.0288701831245,786,1
25.6929786104492,3.8779897658011,85.3337012718646,23.7129340980249,34.9113780098138,101.665524320162,10.9424226621039,97.8115154675792,958,2
72.1843964292219,4.0458917766058,35.1348479608969,33.2843876997794,26.6542889868936,108.523887870757,14.3170965290131,97.1365806941974,981,2
44.8061811670484,3.57488644717887,67.8593719052837,37.6338122368702,31.2494764208834,28.670656759564,6.51122106682626,98.6977557866348,739,0
94.3056989863061,4.03271953175142,72.4735516158848,36.2825137118232,21.5388204867335,73.8363102101023,12.6824364857483,97.4635127028503,530,1
22.3768849731394,3.87888660507328,56.1389277830548,33.7026861974897,21.1148791489458,111.322968627927,12.0808926108587,97.5838214778283,989,2
40.6959715945233,4.1740944027013,37.4779609027058,22.2086372682221,23.0540744198912,58.7972754397886,8.04500339645299,98.3909993207094,424,1
20.212616911653,3.73931051622708,29.1379938733986,25.783748925919,28.450145253473,102.956583142837,10.8795335537817,97.8240932892437,541,2
93.2224256450706,3.94283532519376,12.9870419106184,26.1961375064494,28.643833785102,33.3695654399436,8.7517252775713,98.2496549444857,903,0
88.9605418042883,4.15241967385701,37.3551761116651,24.9991389279524,21.304788692989,113.53944896678,15.1596047838437,96.9680790432313,387,2
33.214746494364,3.57175680959348,68.7846511478155,30.3001131941945,17.6641984827326,95.1423317531303,11.1042706305221,97.7791458738956,325,2
69.3985641430761,4.15605994106552,94.4474336603635,30.7110762975935,27.6479251293102,114.13343927869,14.5166019619243,97.0966796076151,163,2
83.5499980181094,3.98152000561057,88.4084034036747,27.1377195034222,17.5665172437753,87.6617233552507,12.8395294890141,97.4320941021972,659,2
59.9680730439516,3.54748594137362,78.9458298881772,27.0757831747287,26.5698501645866,56.3403931999427,9.04722557759591,98.1905548844808,813,1
57.6685520520406,3.71067449686277,80.9602608927969,36.5711119581216,28.8684425611262,113.818117252472,14.1968263048808,97.1606347390238,597,2
31.7667061810406,3.9957204620517,69.8486413128396,35.7858569663937,29.012229927889,47.5566776309178,7.34068462661487,98.531863074677,948,1
18.3792491025309,3.54714542102814,33.4258171809403,26.1559166336149,30.0694422131919,53.2172522061733,6.6615293039884,98.6676941392023,159,1
90.7494182157994,3.90751932212339,91.6475527635247,38.2757688774652,32.4571884313133,90.080841800174,13.9579961713444,97.2084007657311,496,2
91.0376251446997,3.74211813986707,70.3659080715251,39.0563003400501,24.9991798392958,96.5316299525386,14.5489987702824,97.0902002459435,356,2
66.9791311545941,3.93464086243723,60.4396567882396,26.5348508406008,29.6049837905914,112.940348384915,14.0873947985027,97.1825210402995,676,2
40.5126811943831,3.53201942366876,19.9890522292133,27.0884989758611,27.3834547073167,40.4802409056209,6.75341241731396,98.6493175165372,338,1
41.4288617151395,4.11007576430666,50.2349989425783,30.1126830684392,18.7327987959537,99.7998035219224,11.8937275326725,97.6212544934655,900,2
75.3360110983216,4.18144227842418,51.4322444081734,38.8224162506735,15.5137928973882,93.8546053396964,13.5291384790911,97.2941723041818,137,2
90.7399233957319,4.17821449869998,87.8107248570403,37.5263886628462,20.6908277135387,26.3794556253598,8.61160357170889,98.2776792856582,124,0
89.8377781838606,4.02475628222005,59.198339816901,22.0513592516718,23.8606741267524,58.7223141210207,10.4879830485283,97.9024033902943,509,1
80.1887991271861,3.59106036809144,44.2360494073369,27.8546148654283,27.3421188885731,48.2765457060099,9.42521617513154,98.1149567649737,560,1
67.7828481538859,4.03078423715032,97.9120295659594,31.0674237949954,31.9991866100641,50.449042435403,9.14660046706099,98.1706799065878,670,1
17.5725968495544,3.51721084152116,19.9648533993684,30.0626494510308,18.9249143341233,118.29468795547,12.2396529779851,97.552069404403,516,2
24.5465842685152,3.5154864860703,48.029358548075,23.8772613587379,17.5109957979695,84.2777413479928,9.44433739369539,98.1111325212609,456,2
90.8698769674371,3.72652715340468,13.7822207654265,37.1763354233631,34.2695989494865,91.76761577935,14.0496119344858,97.1900776131028,482,2
64.5786153693631,3.84205023328327,76.5913708690237,33.5388156599367,17.1608911875281,117.661763731501,14.7110185290901,97.057796294182,908,2
